0,1/1/2016,0,0,0:00:00,12/18/2016,23:59:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,1/31/2016,23:59:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,8/15/2016,19:30:00,RAPE
0,1/1/2016,0,0,0:00:00,11/1/2016,0:00:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,1/2/2016,0:00:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,,,SEX CRIMES
0,1/1/2016,0,0,0:00:00,3/31/2016,23:59:00,RAPE
0,1/1/2016,0,0,0:00:00,1/31/2016,23:59:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,12/14/2016,9:00:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,11/30/2016,23:59:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,2/29/2016,0:37:00,RAPE
0,1/1/2016,0,0,0:00:00,6/7/2016,23:59:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,1/31/2016,23:59:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,1/2/2016,0:00:00,RAPE
0,1/1/2016,0,0,0:00:00,6/21/2016,19:30:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,8/20/2016,10:00:00,SEX CRIMES
0,1/1/2016,0,0,0:00:00,11/7/2016,20:00:00,SEX CRIMES
4,1/5/2016,5760,0,0:00:00,1/5/2016,3:00:00,SEX CRIMES
11,1/12/2016,15840,0,0:00:00,1/12/2016,23:59:00,SEX CRIMES
20,1/21/2016,28800,0,0:00:00,,,SEX CRIMES
27,1/28/2016,38880,0,0:00:00,1/28/2016,4:30:00,SEX CRIMES
31,2/1/2016,44640,0,0:00:00,3/31/2016,0:00:00,RAPE
31,2/1/2016,44640,0,0:00:00,11/26/2016,0:00:00,SEX CRIMES
34,2/4/2016,48960,0,0:00:00,2/5/2016,0:15:00,SEX CRIMES
38,2/8/2016,54720,0,0:00:00,2/8/2016,23:59:00,RAPE
48,2/18/2016,69120,0,0:00:00,6/16/2016,13:00:00,SEX CRIMES
50,2/20/2016,72000,0,0:00:00,2/20/2016,1:30:00,RAPE
56,2/26/2016,80640,0,0:00:00,2/26/2016,1:00:00,SEX CRIMES
57,2/27/2016,82080,0,0:00:00,2/29/2016,10:15:00,SEX CRIMES
60,3/1/2016,86400,0,0:00:00,,,SEX CRIMES
60,3/1/2016,86400,0,0:00:00,3/5/2016,23:59:00,SEX CRIMES
61,3/2/2016,87840,0,0:00:00,,,SEX CRIMES
69,3/10/2016,99360,0,0:00:00,3/10/2016,0:30:00,SEX CRIMES
70,3/11/2016,100800,0,0:00:00,3/11/2016,13:00:00,SEX CRIMES
73,3/14/2016,105120,0,0:00:00,,,SEX CRIMES
75,3/16/2016,108000,0,0:00:00,3/17/2016,1:40:00,SEX CRIMES
75,3/16/2016,108000,0,0:00:00,,,SEX CRIMES
76,3/17/2016,109440,0,0:00:00,,,SEX CRIMES
85,3/26/2016,122400,0,0:00:00,,,RAPE
87,3/28/2016,125280,0,0:00:00,3/28/2016,1:00:00,SEX CRIMES
91,4/1/2016,131040,0,0:00:00,4/2/2016,0:00:00,RAPE
91,4/1/2016,131040,0,0:00:00,5/31/2016,23:59:00,SEX CRIMES
91,4/1/2016,131040,0,0:00:00,5/3/2016,0:00:00,SEX CRIMES
91,4/1/2016,131040,0,0:00:00,7/5/2016,21:37:00,SEX CRIMES
94,4/4/2016,135360,0,0:00:00,4/4/2016,1:40:00,RAPE
95,4/5/2016,136800,0,0:00:00,4/5/2016,0:30:00,RAPE
102,4/12/2016,146880,0,0:00:00,4/12/2016,2:37:00,SEX CRIMES
112,4/22/2016,161280,0,0:00:00,,,SEX CRIMES
113,4/23/2016,162720,0,0:00:00,4/23/2016,14:00:00,SEX CRIMES
118,4/28/2016,169920,0,0:00:00,4/28/2016,1:00:00,SEX CRIMES
121,5/1/2016,174240,0,0:00:00,10/5/2016,10:40:00,RAPE
133,5/13/2016,191520,0,0:00:00,,,SEX CRIMES
146,5/26/2016,210240,0,0:00:00,,,SEX CRIMES
148,5/28/2016,213120,0,0:00:00,5/28/2016,2:30:00,SEX CRIMES
149,5/29/2016,214560,0,0:00:00,5/29/2016,10:00:00,SEX CRIMES
152,6/1/2016,218880,0,0:00:00,6/1/2016,0:10:00,SEX CRIMES
152,6/1/2016,218880,0,0:00:00,,,SEX CRIMES
152,6/1/2016,218880,0,0:00:00,6/16/2016,15:50:00,SEX CRIMES
152,6/1/2016,218880,0,0:00:00,,,SEX CRIMES
156,6/5/2016,224640,0,0:00:00,6/5/2016,0:15:00,RAPE
160,6/9/2016,230400,0,0:00:00,6/9/2016,0:02:00,RAPE
161,6/10/2016,231840,0,0:00:00,6/10/2016,14:30:00,SEX CRIMES
168,6/17/2016,241920,0,0:00:00,6/17/2016,23:59:00,SEX CRIMES
170,6/19/2016,244800,0,0:00:00,6/20/2016,23:59:00,SEX CRIMES
171,6/20/2016,246240,0,0:00:00,7/20/2016,15:00:00,SEX CRIMES
174,6/23/2016,250560,0,0:00:00,6/24/2016,23:59:00,RAPE
175,6/24/2016,252000,0,0:00:00,7/14/2016,11:30:00,SEX CRIMES
177,6/26/2016,254880,0,0:00:00,6/26/2016,0:00:00,RAPE
177,6/26/2016,254880,0,0:00:00,6/26/2016,0:05:00,SEX CRIMES
182,7/1/2016,262080,0,0:00:00,7/25/2016,0:00:00,SEX CRIMES
182,7/1/2016,262080,0,0:00:00,8/31/2016,23:59:00,RAPE
186,7/5/2016,267840,0,0:00:00,9/24/2016,0:00:00,SEX CRIMES
193,7/12/2016,277920,0,0:00:00,7/12/2016,5:00:00,RAPE
194,7/13/2016,279360,0,0:00:00,9/10/2016,0:00:00,SEX CRIMES
197,7/16/2016,283680,0,0:00:00,10/16/2016,13:00:00,SEX CRIMES
198,7/17/2016,285120,0,0:00:00,7/17/2016,0:30:00,SEX CRIMES
199,7/18/2016,286560,0,0:00:00,9/22/2016,0:00:00,RAPE
202,7/21/2016,290880,0,0:00:00,7/21/2016,0:56:00,SEX CRIMES
202,7/21/2016,290880,0,0:00:00,7/21/2016,5:00:00,SEX CRIMES
204,7/23/2016,293760,0,0:00:00,7/23/2016,0:05:00,RAPE
204,7/23/2016,293760,0,0:00:00,7/23/2016,0:01:00,RAPE
206,7/25/2016,296640,0,0:00:00,7/25/2016,23:59:00,SEX CRIMES
213,8/1/2016,306720,0,0:00:00,8/8/2016,0:00:00,SEX CRIMES
214,8/2/2016,308160,0,0:00:00,8/2/2016,23:59:00,SEX CRIMES
214,8/2/2016,308160,0,0:00:00,8/2/2016,15:00:00,SEX CRIMES
216,8/4/2016,311040,0,0:00:00,8/5/2016,0:00:00,SEX CRIMES
217,8/5/2016,312480,0,0:00:00,,,RAPE
217,8/5/2016,312480,0,0:00:00,8/7/2016,0:00:00,SEX CRIMES
217,8/5/2016,312480,0,0:00:00,8/5/2016,2:00:00,SEX CRIMES
220,8/8/2016,316800,0,0:00:00,8/8/2016,17:53:00,RAPE
220,8/8/2016,316800,0,0:00:00,,,SEX CRIMES
227,8/15/2016,326880,0,0:00:00,8/15/2016,0:30:00,SEX CRIMES
228,8/16/2016,328320,0,0:00:00,8/16/2016,3:00:00,SEX CRIMES
228,8/16/2016,328320,0,0:00:00,8/16/2016,3:00:00,SEX CRIMES
231,8/19/2016,332640,0,0:00:00,,,SEX CRIMES
232,8/20/2016,334080,0,0:00:00,8/20/2016,8:00:00,SEX CRIMES
233,8/21/2016,335520,0,0:00:00,8/21/2016,5:00:00,SEX CRIMES
234,8/22/2016,336960,0,0:00:00,8/22/2016,1:45:00,SEX CRIMES
236,8/24/2016,339840,0,0:00:00,8/24/2016,23:59:00,SEX CRIMES
243,8/31/2016,349920,0,0:00:00,8/31/2016,5:00:00,RAPE
244,9/1/2016,351360,0,0:00:00,9/30/2016,0:00:00,SEX CRIMES
244,9/1/2016,351360,0,0:00:00,9/30/2016,0:00:00,SEX CRIMES
244,9/1/2016,351360,0,0:00:00,11/19/2016,8:00:00,RAPE
244,9/1/2016,351360,0,0:00:00,11/26/2016,12:30:00,SEX CRIMES
246,9/3/2016,354240,0,0:00:00,11/2/2016,0:00:00,SEX CRIMES
247,9/4/2016,355680,0,0:00:00,9/4/2016,0:20:00,SEX CRIMES
247,9/4/2016,355680,0,0:00:00,9/10/2016,23:59:00,SEX CRIMES
248,9/5/2016,357120,0,0:00:00,9/5/2016,23:59:00,SEX CRIMES
249,9/6/2016,358560,0,0:00:00,9/6/2016,8:00:00,SEX CRIMES
260,9/17/2016,374400,0,0:00:00,,,SEX CRIMES
266,9/23/2016,383040,0,0:00:00,9/23/2016,23:59:00,SEX CRIMES
274,10/1/2016,394560,0,0:00:00,10/1/2016,0:30:00,RAPE
274,10/1/2016,394560,0,0:00:00,10/3/2016,23:59:00,SEX CRIMES
274,10/1/2016,394560,0,0:00:00,10/19/2016,0:00:00,SEX CRIMES
274,10/1/2016,394560,0,0:00:00,10/31/2016,23:59:00,SEX CRIMES
275,10/2/2016,396000,0,0:00:00,10/2/2016,0:15:00,SEX CRIMES
278,10/5/2016,400320,0,0:00:00,,0:10:00,SEX CRIMES
281,10/8/2016,404640,0,0:00:00,10/12/2016,13:30:00,RAPE
288,10/15/2016,414720,0,0:00:00,,,SEX CRIMES
289,10/16/2016,416160,0,0:00:00,10/17/2016,10:40:00,SEX CRIMES
289,10/16/2016,416160,0,0:00:00,10/16/2016,7:00:00,SEX CRIMES
290,10/17/2016,417600,0,0:00:00,10/26/2016,10:35:00,SEX CRIMES
292,10/19/2016,420480,0,0:00:00,,,SEX CRIMES
292,10/19/2016,420480,0,0:00:00,10/19/2016,7:00:00,SEX CRIMES
292,10/19/2016,420480,0,0:00:00,10/19/2016,1:00:00,RAPE
298,10/25/2016,429120,0,0:00:00,11/4/2016,21:30:00,SEX CRIMES
298,10/25/2016,429120,0,0:00:00,10/26/2016,0:15:00,RAPE
303,10/30/2016,436320,0,0:00:00,,,SEX CRIMES
305,11/1/2016,439200,0,0:00:00,11/3/2016,10:30:00,RAPE
314,11/10/2016,452160,0,0:00:00,11/10/2016,2:00:00,SEX CRIMES
316,11/12/2016,455040,0,0:00:00,,,RAPE
323,11/19/2016,465120,0,0:00:00,11/19/2016,7:00:00,RAPE
338,12/4/2016,486720,0,0:00:00,12/4/2016,6:00:00,SEX CRIMES
359,12/25/2016,516960,0,0:00:00,12/25/2016,7:00:00,SEX CRIMES
361,12/27/2016,519840,0,0:00:00,12/27/2016,0:09:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,5/24/2016,0:01:00,RAPE
0,1/1/2016,1,1,0:01:00,5/17/2016,15:02:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,,,SEX CRIMES
0,1/1/2016,1,1,0:01:00,8/1/2016,23:59:00,RAPE
0,1/1/2016,1,1,0:01:00,8/5/2016,15:45:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,6/9/2016,9:00:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,4/30/2016,4:00:00,RAPE
0,1/1/2016,1,1,0:01:00,4/18/2016,21:00:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,,,SEX CRIMES
0,1/1/2016,1,1,0:01:00,2/23/2016,0:29:00,RAPE
0,1/1/2016,1,1,0:01:00,,,RAPE
0,1/1/2016,1,1,0:01:00,3/13/2016,23:59:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,4/13/2016,11:20:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,12/19/2016,23:59:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,4/17/2016,14:00:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,1/1/2016,23:59:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,7/27/2016,13:45:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,5/6/2016,15:40:00,RAPE
0,1/1/2016,1,1,0:01:00,6/16/2016,19:27:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,8/1/2016,23:59:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,10/23/2016,23:59:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,2/23/2016,23:59:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,,,SEX CRIMES
0,1/1/2016,1,1,0:01:00,9/19/2016,23:25:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,2/29/2016,23:59:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,,,SEX CRIMES
0,1/1/2016,1,1,0:01:00,4/1/2016,17:20:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,8/5/2016,15:00:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,1/6/2016,14:55:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,6/16/2016,23:30:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,12/18/2016,16:50:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,,,RAPE
0,1/1/2016,1,1,0:01:00,2/18/2016,19:29:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,1/30/2016,23:59:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,2/21/2016,11:00:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,1/1/2016,8:00:00,SEX CRIMES
0,1/1/2016,1,1,0:01:00,1/31/2016,23:59:00,SEX CRIMES
1,1/2/2016,1441,1,0:01:00,6/28/2016,0:01:00,SEX CRIMES
1,1/2/2016,1441,1,0:01:00,1/2/2016,23:59:00,SEX CRIMES
3,1/4/2016,4321,1,0:01:00,1/5/2016,16:43:00,SEX CRIMES
3,1/4/2016,4321,1,0:01:00,1/4/2016,23:59:00,SEX CRIMES
3,1/4/2016,4321,1,0:01:00,1/4/2016,23:59:00,SEX CRIMES
5,1/6/2016,7201,1,0:01:00,1/6/2016,23:54:00,RAPE
5,1/6/2016,7201,1,0:01:00,1/8/2016,22:50:00,SEX CRIMES
6,1/7/2016,8641,1,0:01:00,1/8/2016,14:00:00,SEX CRIMES
6,1/7/2016,8641,1,0:01:00,1/7/2016,0:30:00,SEX CRIMES
7,1/8/2016,10081,1,0:01:00,1/8/2016,23:59:00,SEX CRIMES
8,1/9/2016,11521,1,0:01:00,1/9/2016,10:00:00,RAPE
8,1/9/2016,11521,1,0:01:00,1/9/2016,23:59:00,SEX CRIMES
9,1/10/2016,12961,1,0:01:00,,,SEX CRIMES
13,1/14/2016,18721,1,0:01:00,1/14/2016,23:59:00,SEX CRIMES
14,1/15/2016,20161,1,0:01:00,1/27/2016,14:00:00,SEX CRIMES
14,1/15/2016,20161,1,0:01:00,1/15/2016,0:05:00,SEX CRIMES
17,1/18/2016,24481,1,0:01:00,1/18/2016,23:59:00,SEX CRIMES
18,1/19/2016,25921,1,0:01:00,1/20/2016,12:45:00,SEX CRIMES
19,1/20/2016,27361,1,0:01:00,1/21/2016,9:30:00,SEX CRIMES
19,1/20/2016,27361,1,0:01:00,4/7/2016,23:59:00,SEX CRIMES
21,1/22/2016,30241,1,0:01:00,2/9/2016,23:59:00,SEX CRIMES
21,1/22/2016,30241,1,0:01:00,1/22/2016,18:00:00,SEX CRIMES
22,1/23/2016,31681,1,0:01:00,2/2/2016,12:00:00,SEX CRIMES
23,1/24/2016,33121,1,0:01:00,1/31/2016,23:00:00,SEX CRIMES
24,1/25/2016,34561,1,0:01:00,1/26/2016,10:00:00,SEX CRIMES
24,1/25/2016,34561,1,0:01:00,1/25/2016,23:59:00,SEX CRIMES
25,1/26/2016,36001,1,0:01:00,1/28/2016,9:40:00,SEX CRIMES
25,1/26/2016,36001,1,0:01:00,1/27/2016,13:30:00,SEX CRIMES
27,1/28/2016,38881,1,0:01:00,1/28/2016,8:00:00,SEX CRIMES
28,1/29/2016,40321,1,0:01:00,1/29/2016,15:10:00,SEX CRIMES
30,1/31/2016,43201,1,0:01:00,2/2/2016,8:25:00,SEX CRIMES
31,2/1/2016,44641,1,0:01:00,2/29/2016,23:59:00,SEX CRIMES
31,2/1/2016,44641,1,0:01:00,2/29/2016,23:59:00,SEX CRIMES
31,2/1/2016,44641,1,0:01:00,5/1/2016,0:01:00,SEX CRIMES
31,2/1/2016,44641,1,0:01:00,2/23/2016,22:25:00,SEX CRIMES
31,2/1/2016,44641,1,0:01:00,6/28/2016,22:00:00,SEX CRIMES
31,2/1/2016,44641,1,0:01:00,,,SEX CRIMES
33,2/3/2016,47521,1,0:01:00,2/3/2016,23:59:00,RAPE
33,2/3/2016,47521,1,0:01:00,2/3/2016,9:00:00,SEX CRIMES
34,2/4/2016,48961,1,0:01:00,,,SEX CRIMES
35,2/5/2016,50401,1,0:01:00,2/5/2016,23:59:00,SEX CRIMES
35,2/5/2016,50401,1,0:01:00,2/5/2016,23:59:00,RAPE
35,2/5/2016,50401,1,0:01:00,3/4/2016,13:50:00,SEX CRIMES
37,2/7/2016,53281,1,0:01:00,2/8/2016,18:00:00,SEX CRIMES
37,2/7/2016,53281,1,0:01:00,2/8/2016,18:00:00,SEX CRIMES
37,2/7/2016,53281,1,0:01:00,2/8/2016,18:00:00,SEX CRIMES
37,2/7/2016,53281,1,0:01:00,,,SEX CRIMES
37,2/7/2016,53281,1,0:01:00,2/8/2016,18:00:00,SEX CRIMES
38,2/8/2016,54721,1,0:01:00,2/8/2016,1:00:00,SEX CRIMES
40,2/10/2016,57601,1,0:01:00,2/11/2016,23:50:00,SEX CRIMES
42,2/12/2016,60481,1,0:01:00,2/12/2016,23:59:00,SEX CRIMES
43,2/13/2016,61921,1,0:01:00,2/13/2016,23:59:00,SEX CRIMES
43,2/13/2016,61921,1,0:01:00,6/15/2016,21:00:00,SEX CRIMES
45,2/15/2016,64801,1,0:01:00,2/15/2016,23:59:00,SEX CRIMES
45,2/15/2016,64801,1,0:01:00,2/15/2016,2:08:00,SEX CRIMES
49,2/19/2016,70561,1,0:01:00,2/19/2016,23:59:00,RAPE
50,2/20/2016,72001,1,0:01:00,2/20/2016,23:59:00,SEX CRIMES
50,2/20/2016,72001,1,0:01:00,2/23/2016,23:59:00,SEX CRIMES
51,2/21/2016,73441,1,0:01:00,2/21/2016,19:30:00,RAPE
52,2/22/2016,74881,1,0:01:00,4/18/2016,2:00:00,SEX CRIMES
52,2/22/2016,74881,1,0:01:00,,,SEX CRIMES
55,2/25/2016,79201,1,0:01:00,2/26/2016,13:40:00,SEX CRIMES
56,2/26/2016,80641,1,0:01:00,2/27/2016,10:55:00,SEX CRIMES
57,2/27/2016,82081,1,0:01:00,2/27/2016,0:01:00,SEX CRIMES
58,2/28/2016,83521,1,0:01:00,3/1/2016,13:00:00,SEX CRIMES
60,3/1/2016,86401,1,0:01:00,3/1/2016,23:59:00,RAPE
60,3/1/2016,86401,1,0:01:00,4/30/2016,23:59:00,SEX CRIMES
60,3/1/2016,86401,1,0:01:00,4/8/2016,0:00:00,SEX CRIMES
60,3/1/2016,86401,1,0:01:00,,,SEX CRIMES
60,3/1/2016,86401,1,0:01:00,9/28/2016,23:50:00,SEX CRIMES
60,3/1/2016,86401,1,0:01:00,4/1/2016,23:35:00,SEX CRIMES
60,3/1/2016,86401,1,0:01:00,3/11/2016,10:50:00,SEX CRIMES
60,3/1/2016,86401,1,0:01:00,8/31/2016,23:59:00,RAPE
60,3/1/2016,86401,1,0:01:00,3/15/2016,23:59:00,RAPE
60,3/1/2016,86401,1,0:01:00,3/1/2016,0:01:00,RAPE
60,3/1/2016,86401,1,0:01:00,7/6/2016,23:59:00,SEX CRIMES
60,3/1/2016,86401,1,0:01:00,,,RAPE
60,3/1/2016,86401,1,0:01:00,8/11/2016,8:25:00,SEX CRIMES
60,3/1/2016,86401,1,0:01:00,4/26/2016,6:54:00,SEX CRIMES
60,3/1/2016,86401,1,0:01:00,3/31/2016,23:59:00,RAPE
61,3/2/2016,87841,1,0:01:00,3/2/2016,23:59:00,SEX CRIMES
61,3/2/2016,87841,1,0:01:00,3/2/2016,23:59:00,SEX CRIMES
62,3/3/2016,89281,1,0:01:00,3/4/2016,8:00:00,SEX CRIMES
64,3/5/2016,92161,1,0:01:00,3/5/2016,11:30:00,RAPE
65,3/6/2016,93601,1,0:01:00,3/6/2016,1:00:00,RAPE
66,3/7/2016,95041,1,0:01:00,3/12/2016,23:59:00,SEX CRIMES
66,3/7/2016,95041,1,0:01:00,3/12/2016,23:59:00,SEX CRIMES
67,3/8/2016,96481,1,0:01:00,3/8/2016,15:25:00,SEX CRIMES
68,3/9/2016,97921,1,0:01:00,3/10/2016,18:00:00,SEX CRIMES
68,3/9/2016,97921,1,0:01:00,,,SEX CRIMES
69,3/10/2016,99361,1,0:01:00,3/10/2016,0:08:00,SEX CRIMES
69,3/10/2016,99361,1,0:01:00,3/11/2016,23:59:00,SEX CRIMES
69,3/10/2016,99361,1,0:01:00,3/15/2016,23:50:00,SEX CRIMES
71,3/12/2016,102241,1,0:01:00,3/16/2016,13:00:00,SEX CRIMES
72,3/13/2016,103681,1,0:01:00,,,SEX CRIMES
72,3/13/2016,103681,1,0:01:00,3/19/2016,23:59:00,SEX CRIMES
73,3/14/2016,105121,1,0:01:00,3/15/2016,8:35:00,SEX CRIMES
73,3/14/2016,105121,1,0:01:00,3/14/2016,0:30:00,SEX CRIMES
73,3/14/2016,105121,1,0:01:00,3/15/2016,20:30:00,SEX CRIMES
74,3/15/2016,106561,1,0:01:00,3/15/2016,19:00:00,SEX CRIMES
74,3/15/2016,106561,1,0:01:00,,,SEX CRIMES
74,3/15/2016,106561,1,0:01:00,3/15/2016,0:30:00,RAPE
74,3/15/2016,106561,1,0:01:00,3/15/2016,23:59:00,SEX CRIMES
75,3/16/2016,108001,1,0:01:00,8/8/2016,0:01:00,RAPE
76,3/17/2016,109441,1,0:01:00,3/30/2016,23:59:00,SEX CRIMES
77,3/18/2016,110881,1,0:01:00,,,SEX CRIMES
79,3/20/2016,113761,1,0:01:00,3/20/2016,1:30:00,SEX CRIMES
79,3/20/2016,113761,1,0:01:00,3/20/2016,23:59:00,SEX CRIMES
80,3/21/2016,115201,1,0:01:00,4/7/2016,23:59:00,SEX CRIMES
80,3/21/2016,115201,1,0:01:00,3/28/2016,18:00:00,SEX CRIMES
82,3/23/2016,118081,1,0:01:00,3/24/2016,23:59:00,SEX CRIMES
82,3/23/2016,118081,1,0:01:00,3/23/2016,23:59:00,SEX CRIMES
83,3/24/2016,119521,1,0:01:00,3/27/2016,23:59:00,SEX CRIMES
83,3/24/2016,119521,1,0:01:00,3/24/2016,1:00:00,RAPE
84,3/25/2016,120961,1,0:01:00,3/25/2016,4:00:00,RAPE
84,3/25/2016,120961,1,0:01:00,3/25/2016,18:00:00,SEX CRIMES
85,3/26/2016,122401,1,0:01:00,3/26/2016,23:59:00,SEX CRIMES
85,3/26/2016,122401,1,0:01:00,3/26/2016,21:00:00,SEX CRIMES
86,3/27/2016,123841,1,0:01:00,3/27/2016,23:59:00,SEX CRIMES
87,3/28/2016,125281,1,0:01:00,3/28/2016,0:30:00,SEX CRIMES
87,3/28/2016,125281,1,0:01:00,3/29/2016,7:50:00,SEX CRIMES
88,3/29/2016,126721,1,0:01:00,3/29/2016,23:59:00,SEX CRIMES
89,3/30/2016,128161,1,0:01:00,3/30/2016,17:00:00,SEX CRIMES
89,3/30/2016,128161,1,0:01:00,,,SEX CRIMES
90,3/31/2016,129601,1,0:01:00,3/31/2016,23:59:00,SEX CRIMES
90,3/31/2016,129601,1,0:01:00,3/31/2016,14:27:00,RAPE
90,3/31/2016,129601,1,0:01:00,4/8/2016,15:30:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,4/1/2016,23:59:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,4/1/2016,12:00:00,RAPE
91,4/1/2016,131041,1,0:01:00,4/30/2016,23:59:00,RAPE
91,4/1/2016,131041,1,0:01:00,10/1/2016,16:00:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,6/30/2016,10:50:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,5/18/2016,16:11:00,RAPE
91,4/1/2016,131041,1,0:01:00,4/30/2016,23:59:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,4/28/2016,16:25:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,6/1/2016,23:59:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,4/12/2016,23:59:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,4/30/2016,23:59:00,RAPE
91,4/1/2016,131041,1,0:01:00,4/25/2016,15:12:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,4/1/2016,23:59:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,6/7/2016,8:00:00,SEX CRIMES
91,4/1/2016,131041,1,0:01:00,4/1/2016,18:00:00,SEX CRIMES
92,4/2/2016,132481,1,0:01:00,5/9/2016,23:59:00,SEX CRIMES
92,4/2/2016,132481,1,0:01:00,4/3/2016,23:59:00,SEX CRIMES
92,4/2/2016,132481,1,0:01:00,,,SEX CRIMES
94,4/4/2016,135361,1,0:01:00,4/4/2016,23:59:00,SEX CRIMES
95,4/5/2016,136801,1,0:01:00,4/6/2016,16:30:00,SEX CRIMES
95,4/5/2016,136801,1,0:01:00,4/5/2016,14:43:00,SEX CRIMES
96,4/6/2016,138241,1,0:01:00,4/7/2016,13:00:00,SEX CRIMES
96,4/6/2016,138241,1,0:01:00,4/6/2016,23:59:00,SEX CRIMES
96,4/6/2016,138241,1,0:01:00,4/6/2016,23:59:00,SEX CRIMES
96,4/6/2016,138241,1,0:01:00,4/6/2016,21:15:00,SEX CRIMES
97,4/7/2016,139681,1,0:01:00,4/7/2016,0:30:00,RAPE
101,4/11/2016,145441,1,0:01:00,4/25/2016,13:25:00,SEX CRIMES
101,4/11/2016,145441,1,0:01:00,7/10/2016,23:59:00,SEX CRIMES
102,4/12/2016,146881,1,0:01:00,4/12/2016,10:40:00,SEX CRIMES
102,4/12/2016,146881,1,0:01:00,4/13/2016,23:59:00,SEX CRIMES
102,4/12/2016,146881,1,0:01:00,4/12/2016,23:59:00,SEX CRIMES
102,4/12/2016,146881,1,0:01:00,4/12/2016,16:25:00,SEX CRIMES
103,4/13/2016,148321,1,0:01:00,4/13/2016,23:59:00,SEX CRIMES
103,4/13/2016,148321,1,0:01:00,4/13/2016,23:59:00,SEX CRIMES
104,4/14/2016,149761,1,0:01:00,4/14/2016,23:59:00,SEX CRIMES
105,4/15/2016,151201,1,0:01:00,4/18/2016,13:50:00,SEX CRIMES
105,4/15/2016,151201,1,0:01:00,4/15/2016,1:00:00,RAPE
106,4/16/2016,152641,1,0:01:00,4/16/2016,10:50:00,SEX CRIMES
107,4/17/2016,154081,1,0:01:00,4/17/2016,18:15:00,SEX CRIMES
107,4/17/2016,154081,1,0:01:00,4/17/2016,4:30:00,RAPE
108,4/18/2016,155521,1,0:01:00,,,SEX CRIMES
108,4/18/2016,155521,1,0:01:00,4/18/2016,23:59:00,SEX CRIMES
109,4/19/2016,156961,1,0:01:00,4/19/2016,23:59:00,SEX CRIMES
110,4/20/2016,158401,1,0:01:00,4/20/2016,15:00:00,SEX CRIMES
110,4/20/2016,158401,1,0:01:00,4/27/2016,15:30:00,SEX CRIMES
111,4/21/2016,159841,1,0:01:00,4/21/2016,23:15:00,SEX CRIMES
111,4/21/2016,159841,1,0:01:00,4/24/2016,23:59:00,RAPE
113,4/23/2016,162721,1,0:01:00,4/23/2016,13:59:00,SEX CRIMES
113,4/23/2016,162721,1,0:01:00,4/23/2016,23:59:00,SEX CRIMES
115,4/25/2016,165601,1,0:01:00,4/25/2016,4:22:00,SEX CRIMES
115,4/25/2016,165601,1,0:01:00,4/30/2016,23:59:00,SEX CRIMES
116,4/26/2016,167041,1,0:01:00,4/26/2016,23:59:00,SEX CRIMES
